Sn1,Sn2,Sn3,Sn4,Sn5,Sn6,Sn7,Sn8,Sn9,Sn10,Tt,dloc,ED,overload_loc
-0.000148761,7.49e-05,0.000314313,8.609999999999999e-05,-0.00013775,0.00038712,0.0001631,-5.86e-05,0.000151908,0.000375752,27.92088309,83,2,0
-0.00013730000000000006,6.850000000000001e-05,0.000288778,7.890000000000001e-05,-0.000127056,0.000356054,0.000149899,-5.42e-05,0.00013955899999999998,0.000345571,25.93263357,19,5,0
-0.000184026,9.42e-05,0.000390488,0.000110045,-0.00016833,0.000483214,0.000204514,-7.170000000000001e-05,0.000189648,0.00046809,34.06736643,81,7,0
-0.000131765,6.988e-05,0.000271559,7.9193e-05,-0.00012595300000000002,0.00034699800000000005,0.00014463100000000002,-5.053000000000001e-05,0.000139839,0.00034522469999999995,25.93263357,71,6,0
-0.00012258499999999998,6.675000000000001e-05,0.000255938,7.852899999999999e-05,-0.00012728799999999998,0.000333072,0.00014262299999999998,-4.883000000000001e-05,0.00013990700000000001,0.000345734,25.93263357,19,9,0
-0.00012952799999999998,6.32e-05,0.000266345,7.240000000000001e-05,-0.000117366,0.000388145,0.000137631,-5.03e-05,0.000128264,0.000318068,24.12214748,9,5,0
-0.00017282,8.8e-05,0.000367109,0.000101048,-0.000159927,0.000452181,0.00019098,-6.759999999999999e-05,0.000177897,0.00043893,32.07911691,23,4,0
-0.000103101,5e-05,0.000213849,5.78e-05,-9.55e-05,0.000264043,0.000110672,-4.120000000000001e-05,0.000102939,0.000256158,20.05478105,92,4,0
-0.000210355,0.000108634,0.000447332,0.000127981,-0.000191105,0.000555015,0.000235486,-8.14e-05,0.000217854,0.000537071,38.66025404,81,9,0
-0.000105598,5.14e-05,0.00021925,5.94e-05,-9.77e-05,0.000270841,0.000113598,-4.2100000000000014e-05,0.000105666,0.000262807,20.48943484,52,5,0
-0.000148745,7.49e-05,0.000314239,8.609999999999999e-05,-0.000137574,0.000387118,0.000163118,-5.86e-05,0.000151899,0.00037583,27.92088309,93,9,0
-0.000203908,0.000104936,0.000435489,0.000120455,-0.000188612,0.000535917,0.000226554,-7.96e-05,0.000211068,0.000520207,37.43144825,77,1,0
-9.56e-05,5.53e-05,0.000221573,5.7e-05,-9.39e-05,0.0002609,0.000109774,-3.87e-05,0.000105102,0.00025609,20.05478105,0,8,0
-0.00014858,7.5e-05,0.000314487,8.609999999999999e-05,-0.000137684,0.000387047,0.00016300899999999998,-5.86e-05,0.000151959,0.000375768,27.92088309,32,3,0
-0.000102926,5.0926999999999995e-05,0.000212222,5.97636e-05,-9.7344e-05,0.000266301,0.000112234,-4.1057e-05,0.0001055181,0.00026256930000000003,20.48943484,91,4,0
-0.000117059,-3.57e-06,0.000247478,6.68e-05,-0.000109083,0.00030303700000000003,0.000130558,-4.72e-05,0.000118521,0.000294469,22.56855175,25,5,0
-0.000195021,0.0001001,0.000415337,0.000115717,-0.00017963099999999995,0.0005116259999999999,0.000216006,-7.670000000000001e-05,0.000200849,0.000496229,35.87785252,60,5,0
-0.000202968,0.000103069,0.000809088,0.00012638200000000002,-0.00019068800000000006,0.000538504,0.00023186900000000003,-8.911999999999999e-05,0.000220305,0.0005374490000000001,38.66025404,45,9,0
-0.000142558,0.000124272,0.000312103,0.00010308299999999999,-0.000162576,0.000431835,0.000164736,-3.8800000000000015e-05,0.000202964,0.000468681,34.06736643,0,9,0
-0.000202892,0.000115478,0.000423086,0.000129192,-0.000200395,0.0005473959999999999,0.000230464,-7.536999999999999e-05,0.000228453,0.000558116,39.94521895,77,8,0
-0.000163614,9.57e-05,0.0003798230000000001,0.000100694,-0.000158767,0.000448105,0.000188266,-6.720000000000001e-05,0.000179241,0.00043876,32.07911691,10,8,0
-0.000116813,5.76e-05,0.000245195,6.52e-05,-0.000109325,0.00030324700000000003,0.000128573,-4.41e-05,0.000120358,0.000294958,22.56855175,64,7,0
-0.000214701,0.000112504,0.000463627,0.000127816,-0.000199618,0.000567944,0.000240132,-8.4e-05,0.000224282,0.0005517930000000001,39.51056516,4,6,0
-0.00011673799999999999,5.8298e-05,0.000241148,6.861620000000001e-05,-0.0001069687,0.000301765,0.000126458,-4.6165999999999985e-05,0.00011794799999999999,0.00029351723,22.56855175,75,6,0
-6.890499999999999e-05,4.91e-05,0.00013483400000000002,6.1608e-05,-0.00010398299999999997,0.000215756,9.6684e-05,-3.06e-05,0.00011074899999999999,0.000276315,21.33974596,88,1,0
-0.00020457700000000006,0.00011230200000000001,0.000422702,0.00012404799999999998,-0.00019460700000000002,0.000542207,0.000224713,-7.57e-05,0.000220235,0.0005389605000000001,38.66025404,36,3,0
-0.000105542,5.13e-05,0.000219175,5.920000000000001e-05,-9.77e-05,0.00027084900000000004,0.000113758,-4.17e-05,0.000105885,0.000262876,20.48943484,38,4,0
-0.00010069,5.23e-05,0.000217868,5.770000000000001e-05,-9.54e-05,0.000262884,0.000109686,-4.15e-05,0.00010315,0.000256251,20.05478105,15,7,0
-0.000181512,9.3e-05,0.000389856,0.000103258,-0.000171562,0.000482865,0.000207858,-6.36e-05,0.000195766,0.000470695,34.06736643,64,9,0
-0.000214652,0.000111893,0.000463127,0.00012774,-0.000199477,0.000567915,0.00023991,-8.36e-05,0.000224488,0.000551781,39.51056516,32,9,0
-0.000194165,9.9483e-05,0.0004120590000000001,0.0001150732,-0.000181672,0.000509855,0.000215712,-7.578500000000001e-05,0.00020124099999999998,0.0004956612000000001,35.87785252,87,4,0
-0.000132351,7.269999999999999e-05,0.000295568,7.87e-05,-0.000126421,0.000353859,0.000148473,-5.39e-05,0.000140298,0.000345479,25.93263357,10,7,0
-0.000140565,7.49931e-05,0.000298106,8.654200000000001e-05,-0.0001370369,0.000373716,0.000158851,-5.596e-05,0.00015188099999999998,0.0003754994,27.92088309,70,3,0
-0.000194913,0.000100034,0.000415761,0.000114793,-0.000180382,0.0005116130000000001,0.000216173,-7.62e-05,0.000201414,0.0004966269999999999,35.87785252,83,1,0
-0.000194642,0.0001,0.000414475,0.000115704,-0.000179097,0.000511564,0.000216477,-7.58e-05,0.000201237,0.000496115,35.87785252,96,3,0
-0.00011785,5.78e-05,0.000245738,6.68e-05,-0.000109021,0.000303456,0.000127509,-4.67e-05,0.000118641,0.00029447,22.56855175,35,9,0
-0.000126453,6.28e-05,0.000265377,7.219999999999999e-05,-0.000117175,0.000327645,0.000138111,-4.95e-05,0.000128674,0.00031807900000000003,24.12214748,53,4,0
-0.000218095,0.000113268,0.000468142,0.00012940100000000002,-0.000202016,0.000574794,0.000243268,-8.499999999999999e-05,0.000226912,0.000558407,39.94521895,12,5,0
-4.8173999999999997e-05,9.89e-05,5.662599999999994e-05,8.730999999999999e-05,-0.000144583,0.000250552,9.050299999999997e-05,-3.000000000000005e-06,0.00017606,0.000408066,30.0,94,3,0
-9.6782e-05,4.9625e-05,0.000200133,5.7648e-05,-9.5545e-05,0.00025345,0.000107231,-3.916e-05,0.0001029503,0.0002562945,20.05478105,71,2,0
-0.000213349,0.000111183,0.000446822,0.000141814,-0.000182958,0.000574353,0.000249266,-7.52e-05,0.000225929,0.000550775,39.94521895,95,3,0
-0.000194968,9.990000000000003e-05,0.000415579,0.00011478,-0.000180347,0.00051165,0.000216238,-7.609999999999999e-05,0.000201444,0.000496639,35.87785252,19,5,0
-0.000134739,6.929999999999999e-05,0.000289974,7.890000000000001e-05,-0.00012690000000000002,0.00035785,0.00014968299999999998,-5.400000000000001e-05,0.000139751,0.00034555,25.93263357,6,4,0
-0.000185311,9.3e-05,0.000464606,0.000108674,-0.000169858,0.000483827,0.000205034,-7.45e-05,0.00019025,0.000468846,34.06736643,45,4,0
-0.000118035,0.000130782,0.00016466200000000002,0.00011808799999999997,-0.000189948,0.000401067,0.000144468,-1.9299999999999995e-05,0.000231435,0.000539489,38.66025404,57,4,0
-0.00019497,0.0001,0.000415612,0.000114784,-0.000180356,0.000511649,0.000216225,-7.62e-05,0.000201432,0.00049664,35.87785252,40,2,0
-0.00019493,0.000100043,0.000415747,0.000114873,-0.000180316,0.000511618,0.000216144,-7.63e-05,0.00020135,0.0004966069999999999,35.87785252,55,2,0
-0.00021584900000000005,0.000111469,0.00046141,0.00012838700000000002,-0.000197947,0.000568425,0.000240553,-8.4e-05,0.000223907,0.000553208,39.51056516,86,2,0
-0.000137131,6.86e-05,0.000288473,7.929999999999999e-05,-0.000126571,0.000355995,0.00014994700000000002,-5.41e-05,0.000139456,0.000345372,25.93263357,97,4,0
-0.000136147,8.833099999999999e-05,0.000303074,0.000100912,-0.00015680540000000001,0.000404037,0.00017409400000000002,-5.6000000000000006e-05,0.00017891099999999994,0.00044159,32.07911691,86,4,0
-0.000194622,0.000100422,0.000416516,0.000114822,-0.000180402,0.0005114480000000001,0.000215932,-7.65e-05,0.00020134900000000005,0.00049664,35.87785252,14,7,0
-0.000195432,9.69e-05,0.000407822,0.000113844,-0.00017866,0.000512509,0.000219637,-7.049999999999999e-05,0.000203933,0.000496505,35.87785252,34,8,0
-0.00015193900000000002,0.000108531,0.000327824,0.000125834,-0.00020091200000000006,0.000461851,0.00020669400000000002,-6.189999999999999e-05,0.00022582,0.000552621,39.51056516,74,4,0
-0.000194289,0.000100208,0.00041627,0.000114722,-0.000180202,0.000511361,0.000215923,-7.59e-05,0.00020163,0.000496622,35.87785252,32,6,0
-0.000161438,8.034e-05,0.00033882199999999996,9.34687e-05,-0.000148652,0.00042001,0.000177585,-6.233700000000001e-05,0.00016518,0.00040734260000000003,30.0,33,7,0
-0.000110473,5.39e-05,0.000229994,6.23e-05,-0.000102301,0.000284153,0.000119394,-4.36e-05,0.000111184,0.000275792,21.33974596,33,5,0
-0.00015839899999999999,8.781500000000001e-05,0.000345351,0.000100243,-0.0001589886,0.000435736,0.000186754,-6.127000000000001e-05,0.00017963999999999998,0.0004389304,32.07911691,43,8,0
-0.000126732,6.29e-05,0.000265889,7.240000000000001e-05,-0.000117393,0.00032768699999999995,0.000137756,-5.02e-05,0.000128268,0.000318053,24.12214748,83,2,0
-0.00015418799999999998,9.701e-05,0.000339381,0.00010909,-0.00018120400000000002,0.00045665,0.000201904,-5.5500000000000014e-05,0.000207934,0.0004983419999999999,35.87785252,59,8,0
-0.00021743,0.000112432,0.000465659,0.000128708,-0.000201394,0.000575089,0.000244663,-8.22e-05,0.00022827,0.00055845,39.94521895,53,7,0
-0.000243193,0.000115101,0.000471517,0.000129465,-0.000202036,0.001120428,0.000242302,-8.57e-05,0.000226816,0.000558394,39.94521895,9,9,0
-5.339200000000001e-05,6.167999999999999e-05,0.00013385799999999996,7.081e-05,-0.00011744899999999999,0.000227879,0.000103595,-2.7699999999999996e-05,0.000130183,0.000318505,24.12214748,76,3,0
-0.000186265,0.0001044,0.000395506,0.00011406799999999999,-0.000179536,0.0004986280000000001,0.000207705,-7.070000000000001e-05,0.00020297400000000003,0.000496644,35.87785252,16,8,0
-0.000110398,5.4299999999999985e-05,0.000230817,6.24e-05,-0.000102468,0.000284054,0.000119077,-4.42e-05,0.000110936,0.000275805,21.33974596,31,4,0
-0.000209755,0.000109198,0.000452259,0.000124677,-0.000194929,0.000554625,0.00023425,-8.170000000000001e-05,0.000219185,0.0005388659999999999,38.66025404,32,9,0
-0.000104872,5.09e-05,0.000223382,5.88e-05,-9.71e-05,0.000270775,0.000114751,-3.55e-05,0.00010692,0.000262843,20.48943484,48,9,0
-0.000156246,-0.000388726,0.00035026199999999995,9.38e-05,-0.00014907,0.000417283,0.000199096,-6.56e-05,0.000164369,0.000407335,30.0,25,9,0
-0.000103191,5.01e-05,0.000213629,-1.07e-07,-9.5e-05,0.000264054,0.000110541,-4.15e-05,0.000105898,0.000255962,20.05478105,65,6,0
-0.00013628299999999998,6.9008e-05,0.000284387,7.9498e-05,-0.00019150900000000005,0.000354345,0.000148728,-5.312600000000001e-05,0.000139545,0.00034895120000000003,25.93263357,85,2,0
-0.000105603,5.14e-05,0.00021934,5.94e-05,-9.77e-05,0.000270841,0.000113595,-4.2100000000000014e-05,0.000105662,0.000262804,20.48943484,57,5,0
-0.000105669,5.14e-05,0.000219604,5.93e-05,-9.79e-05,0.000270854,0.000113508,-4.22e-05,0.000105649,0.00026289,20.48943484,3,1,0
-0.000208765,0.00010914,0.00044773400000000003,0.00012486219000000005,-0.000195466,0.0005517019999999999,0.000233265,-8.2473e-05,0.0002185357,0.0005389393,38.66025404,41,8,0
-0.000194742,0.0001,0.00041473,0.000115665,-0.000179271,0.00051158,0.000216355,-7.6e-05,0.00020115,0.000496224,35.87785252,94,6,0
-0.000148678,7.48e-05,0.000314023,8.6e-05,-0.000137615,0.000387121,0.000163233,-5.83e-05,0.000152065,0.000375763,27.92088309,33,3,0
-0.000105541,5.14e-05,0.000219074,5.96e-05,-9.74e-05,0.00027083,0.000113666,-4.2e-05,0.000105646,0.000262709,20.48943484,77,8,0
-0.000103151,5.01e-05,0.00021404,5.770000000000001e-05,-9.56e-05,0.000264052,0.000110613,-4.13e-05,0.000102941,0.000256281,20.05478105,98,1,0
-0.000117743,5.8e-05,0.000246067,6.68e-05,-0.000109052,0.00030339,0.00012739200000000002,-4.68e-05,0.000118592,0.000294472,22.56855175,35,4,0
-0.000172787,8.82e-05,0.000367609,0.000101108,-0.000160036,0.000452125,0.000190735,-6.790000000000001e-05,0.000177735,0.000438939,32.07911691,35,3,0
-0.00021099,0.000108793,0.000451256,0.00012461200000000002,-0.000195402,0.0005551369999999999,0.000234814,-8.22e-05,0.000218899,0.00053899,38.66025404,79,6,0
-0.000105807,5.5500000000000014e-05,0.000218478,5.920000000000001e-05,-9.77e-05,0.000271,3.47e-05,-4.15e-05,0.000105964,0.000262874,20.48943484,29,5,0
-0.000215607,0.000111383,0.0004606080000000001,0.000128258,-0.000198498,0.000568385,0.00024084,-8.35e-05,0.000223555,0.000551295,39.51056516,72,9,0
-0.000148925,7.46e-05,0.000313777,8.609999999999999e-05,-0.000137669,0.000387224,0.000163291,-5.84e-05,0.000151995,0.00037577,27.92088309,19,8,0
-0.000184416,9.43e-05,0.000392135,0.000109059,-0.00016993799999999998,0.000483283,0.000204064,-7.240000000000001e-05,0.000189748,0.000468773,34.06736643,61,6,0
-0.000150884,8.894299999999999e-05,0.000272184,0.00012147700000000003,-0.000192433,0.000432254,0.00019239,-6.27e-05,0.000206873,0.000520807,37.43144825,60,6,1
-5.6061000000000004e-05,5.208999999999999e-05,0.000117399,6.097e-05,-0.000103281,0.000193583,9.0203e-05,-2.5800000000000007e-05,0.00011212200000000001,0.000276371,21.33974596,41,7,0
-0.000207068,0.000104575,0.000417186,0.000128981,-0.000200597,0.0005450969999999999,0.000233219,-8.049e-05,0.00022208900000000002,0.000551594,39.51056516,91,3,0
-0.00012655099999999995,0.000120362,0.00027606,0.00012393999999999998,-0.000197835,0.000433118,0.000185401,-4.6300000000000014e-05,0.000230571,0.0005524179999999999,39.51056516,30,1,0
-6.9625e-05,6.879999999999999e-05,9.924000000000003e-05,6.182e-05,-0.000106609,0.000224735,8.267499999999999e-05,-1.2e-05,0.000126809,0.00029525,22.56855175,59,6,0
-0.000168453,8.22e-05,0.00034203699999999995,9.36e-05,-0.000148837,0.000585855,0.00017664799999999998,-6.34e-05,0.00016486,0.000407347,30.0,9,7,0
-0.000105238,5.16e-05,0.000218816,5.94e-05,-9.76e-05,0.00027070400000000003,0.000113636,-4.35e-05,0.00010582,0.000262787,20.48943484,47,9,0
-0.000193329,9.9556e-05,0.000410871,0.00011488761,-0.00018036900000000002,0.000508579,0.000215207,-7.568100000000001e-05,0.0002012884,0.0004966212999999999,35.87785252,98,3,0
-0.000194107,0.000100263,0.000416451,0.000114706,-0.000180164,0.0005112869999999999,0.000215866,-7.59e-05,0.00020168,0.000496617,35.87785252,22,7,0
-0.000103128,5.01e-05,0.000214093,5.770000000000001e-05,-9.56e-05,0.000264023,0.000110608,-4.13e-05,0.000102956,0.000256287,20.05478105,12,1,0
-0.00016983799999999998,8.72e-05,0.00035109400000000004,0.000113754,-0.001530275,0.000451615,0.000194171,-6.330000000000001e-05,0.000174547,0.000503486,32.07911691,85,9,0
-0.000194556,9.990000000000003e-05,0.000414362,0.000115592,-0.000179457,0.000511551,0.000216588,-7.55e-05,0.000201388,0.000495791,35.87785252,92,9,0
-0.00018442,9.43e-05,0.000392692,0.000108269,-0.000170669,0.000483288,0.000204086,-7.219999999999999e-05,0.000190136,0.000469138,34.06736643,99,1,0
-0.000137107,7.666e-05,0.00028245,8.640299999999999e-05,-0.000135855,0.000367858,0.000154272,-5.156e-05,0.000152969,0.0003751221,27.92088309,91,5,0
-1.1702999999999993e-05,5.0861000000000007e-05,5.806500000000003e-05,5.5670000000000014e-05,-9.491039999999997e-05,0.00013134899999999995,6.8957e-05,-1.32e-05,0.00010594299999999997,0.000256684,20.05478105,71,6,0
-0.000118803,7.798e-05,0.00025205700000000003,9.266e-05,-0.000149814,0.000354914,0.00015561400000000002,-4.95e-05,0.00016533900000000002,0.000407829,30.0,24,3,0
-0.00019454400000000005,9.91e-05,0.000416083,0.000114754,-0.000180275,0.000511464,0.000214971,-7.609999999999999e-05,0.000201533,0.00049663,35.87785252,27,4,0
-0.000184377,9.44e-05,0.000392775,0.000108269,-0.000170675,0.000483267,0.000204058,-7.23e-05,0.000190132,0.000469139,34.06736643,41,1,0
-0.000211103,0.000108875,0.000450408,0.000126126,-0.00019409,0.000555147,0.000234622,-8.28e-05,0.000218001,0.00053829,38.66025404,56,9,0
-0.000126814,6.08e-05,0.000260536,7.170000000000001e-05,-0.000116099,0.000328202,0.00014023,-4.61e-05,0.00013013399999999998,0.000317967,24.12214748,39,7,0
-9.994300000000003e-05,0.0001035,0.00010104200000000004,8.732999999999999e-05,-0.00014385,0.000300653,9.8876e-05,-8.500000000000003e-06,0.00017664,0.000407882,30.0,19,2,0
-0.000120228,5.820000000000001e-05,0.000246494,6.68e-05,-0.000109043,0.000357634,0.000127279,-4.69e-05,0.000118596,0.000294469,22.56855175,9,5,0
-0.000144001,9.181e-05,0.00018481299999999998,0.000279237,3.69544e-05,0.000544872,0.000307661,4.383000000000001e-05,0.00021543700000000002,0.00045776300000000003,39.51056516,95,9,0
-0.000148263,7.49e-05,0.000314321,8.609999999999999e-05,-0.000137703,0.00038625,0.000163113,-5.86e-05,0.00015193700000000002,0.000375771,27.92088309,8,8,0
-0.000193667,0.000100836,0.000416808,0.000114659,-0.000180055,0.000511129,0.000216133,-7.57e-05,0.000201823,0.000496605,35.87785252,17,9,0
-0.000217102,0.000114596,0.000470943,0.000129597,-0.00020233,0.000574485,0.000242281,-8.63e-05,0.000226422,0.000558426,39.94521895,30,6,0
-0.000143063,7.4653e-05,0.00030327,8.606199999999999e-05,-0.0001377439,0.0003789000000000001,0.000160315,-5.682e-05,0.000151985,0.000375803,27.92088309,94,1,0
-0.000103275,4.99e-05,0.000213631,5.770000000000001e-05,-9.55e-05,0.00026413,0.000110766,-4.11e-05,0.00010302,0.000256285,20.05478105,19,7,0
-0.00019108799999999998,0.00010281,0.000393973,0.000114172,-0.000179136,0.000502937,0.000208546,-7.083e-05,0.000202705,0.0004957463,35.87785252,88,7,0
-0.000187421,9.918299999999999e-05,0.000396736,0.00011798100000000001,-0.00017574,0.000500726,0.00021390000000000002,-7.224e-05,0.0002008887,0.0004948417,35.87785252,97,9,0
-0.00013636600000000002,6.840000000000001e-05,0.000282938,8.44e-05,-0.000120545,0.00035584,0.000150719,-5.34e-05,0.000137632,0.00034271400000000004,25.93263357,80,8,0
-0.00017193099999999998,8.640000000000001e-05,0.00038029,9.96e-05,-0.000158877,0.000452337,0.00019359,-0.000380404,0.000180508,0.000439069,32.07911691,49,5,0
-1.7667000000000022e-05,7.35e-05,3.809400000000002e-05,6.755000000000003e-05,-0.000114863,0.00016240600000000006,7.065100000000001e-05,-3.5999999999999994e-06,0.000136303,0.000318803,24.12214748,93,4,0
-0.0002107099,0.0001086616,0.00045047,0.00012460451999999998,-0.000195111,0.000554943,0.000235032,-8.1578e-05,0.0002191891,0.0005389245400000001,38.66025404,73,7,0
-0.00010598,4.96e-05,0.000214911,5.870000000000001e-05,-9.69e-05,0.000271381,0.000115555,-3.88e-05,0.000107137,0.00026281,20.48943484,34,8,0
-0.00019372,9.97e-05,0.000409392,0.000119761,-0.000684978,0.0005113919999999999,0.000217481,-7.44e-05,0.000200145,0.000521781,35.87785252,85,6,0
-0.000113992,0.000110186,0.00025243999999999993,0.000124741,-0.000200282,0.00039459,0.000185662,-4.77e-05,0.000227663,0.0005527619999999999,39.51056516,33,1,0
-0.000105793,6.952999999999998e-05,0.000214345,8.5304e-05,-0.000139389,0.000315616,0.000139626,-4.4599999999999986e-05,0.00015164699999999998,0.000376365,27.92088309,4,3,0
-0.000211006,0.000108808,0.000451047,0.000124879,-0.0001951,0.000555138,0.000234783,-8.23e-05,0.000218648,0.0005388330000000001,38.66025404,72,2,0
-0.00016078299999999998,8.149999999999999e-05,0.000340823,9.35e-05,-0.000148928,0.000419645,0.00017701700000000002,-6.31e-05,0.000164945,0.0004074,30.0,74,2,0
-0.000172807,8.8e-05,0.000366973,0.000101351,-0.000159643,0.000452166,0.000190916,-6.77e-05,0.000177723,0.000438799,32.07911691,98,6,0
-0.000117242,5.79e-05,0.000243738,6.850000000000001e-05,-0.000103284,0.000303293,0.000127929,-4.6e-05,0.000118241,0.000299156,22.56855175,86,9,0
-0.000136644,6.840000000000001e-05,0.00028796700000000003,7.82e-05,-0.000126683,0.000355925,0.000150572,-5.260000000000001e-05,0.000140244,0.00034560000000000005,25.93263357,63,9,0
-0.000105599,5.14e-05,0.000219076,5.98e-05,-9.73e-05,0.000270838,0.000113587,-4.22e-05,0.000105488,0.000262636,20.48943484,76,5,0
-0.000139598,7.761e-05,0.00028636,9.369100000000001e-05,-0.000149493,0.000382628,0.000165006,-5.607e-05,0.000164279,0.00040742800000000004,30.0,91,2,0
-0.000116813,5.76e-05,0.000245195,6.52e-05,-0.000109325,0.00030324700000000003,0.000128573,-4.41e-05,0.000120358,0.000294958,22.56855175,64,7,0
-0.000184455,9.44e-05,0.000392279,5.41e-05,-0.000170067,0.000483291,0.00020402,-7.25e-05,0.000192993,0.0004688230000000001,34.06736643,65,3,0
-0.000209439,0.0001089048,0.00044871900000000004,0.0001248178,-0.0001951718,0.0005532040000000001,0.00023404,-8.191300000000001e-05,0.0002187958,0.00053892449,38.66025404,93,5,0
-0.00015560999999999998,0.000110191,0.000336651,0.000127001,-0.000203467,0.000470549,0.000210272,-6.309999999999999e-05,0.000228831,0.0005593760000000001,39.94521895,50,7,0
-0.000194308,9.990000000000003e-05,0.000412523,0.000117325,-0.000429564,0.000511501,0.000216835,-7.53e-05,0.000200763,0.0005093890000000001,35.87785252,85,4,0
-0.000215641,0.000111487,0.000458237,0.000132038,-0.00019532900000000005,0.000568368,0.000240686,-8.44e-05,0.000222236,0.000549676,39.51056516,75,6,0
-0.000218481,0.00011287,0.000467616,0.0001294,-0.000202197,0.000575247,0.000243333,-8.51e-05,0.000226781,0.000558449,39.94521895,74,1,0
-0.000141619,6.9e-05,0.000289674,7.890000000000001e-05,-0.000127059,0.000451108,0.000149645,-5.4299999999999985e-05,0.00013953700000000002,0.000345567,25.93263357,9,6,0
-0.00021747,0.000112449,0.00046583,0.000128731,-0.000201446,0.000575093,0.000244605,-8.240000000000001e-05,0.000228225,0.0005584580000000001,39.94521895,58,8,0
-0.000212019,0.000107418,0.000528515,0.000125291,-0.000194387,0.000555729,0.000235747,-8.47e-05,0.000218828,0.00053858,38.66025404,45,4,0
-0.00020332,0.00010541,0.000436304,0.000120361,-0.000188595,0.000535689,0.000226403,-7.96e-05,0.000211199,0.000520227,37.43144825,4,4,0
-0.000126717,6.29e-05,0.00026595,7.240000000000001e-05,-0.000117379,0.000327678,0.000137733,-5.03e-05,0.000128255,0.000318071,24.12214748,35,8,0
-0.000126695,6.29e-05,0.000265952,7.240000000000001e-05,-0.000117369,0.00032767,0.000137723,-5.02e-05,0.000128269,0.00031807,24.12214748,22,1,0
-0.000215601,0.000111349,0.00046142,0.000127623,-0.000199572,0.000568393,0.000240884,-8.32e-05,0.000224571,0.000551835,39.51056516,58,4,0
-0.000103028,5.02e-05,0.000214216,5.770000000000001e-05,-9.55e-05,0.000263912,0.000110601,-4.120000000000001e-05,0.000103005,0.000256283,20.05478105,12,4,0
-6.764600000000001e-05,7.63e-05,5.0358999999999956e-05,6.167999999999999e-05,-0.000104884,0.00020581,6.348499999999999e-05,-1.899999999999999e-06,0.000128343,0.000294895,22.56855175,34,1,0
-0.000117242,5.79e-05,0.000243738,6.850000000000001e-05,-0.000103284,0.000303293,0.000127929,-4.6e-05,0.000118241,0.000299156,22.56855175,86,9,0
-0.000110524,5.42e-05,0.000230461,6.24e-05,-0.000102447,0.000284125,0.000119186,-4.41e-05,0.000110972,0.000275804,21.33974596,42,2,0
-0.000125358,7.041e-05,0.000258765,7.862499999999999e-05,-0.00012599899999999998,0.00033838300000000004,0.000141036,-4.764000000000001e-05,0.000140695,0.00034540650000000004,25.93263357,77,8,0
-0.00013345799999999998,5.44e-05,0.00023081,6.23e-05,-0.000102414,0.000285357,0.000119121,-4.4e-05,0.000111011,0.000275799,21.33974596,5,1,0
-0.000147465,0.000162443,5.9630000000000024e-05,0.00011617600000000001,-0.00018898700000000005,0.000407994,9.9066e-05,1.2999999999999975e-05,0.000247176,0.0005524680000000001,39.51056516,7,2,0
-0.000184097,9.42e-05,0.000392134,0.000107894,-0.000170453,0.000483239,0.000204498,-7.140000000000001e-05,0.000190537,0.000469154,34.06736643,63,5,0
-0.000202611,0.000105785,0.000436668,0.000120255,-0.000188363,0.000535411,0.000226495,-7.91e-05,0.000211513,0.000520202,37.43144825,17,9,0
-0.000215917,0.000111567,0.000462164,0.000127888,-0.000199816,0.000568395,0.000240393,-8.420000000000001e-05,0.000224039,0.000551819,39.51056516,2,1,0
-0.000136384,6.840000000000001e-05,0.000285118,8.149999999999999e-05,-0.000123393,0.000355862,0.000150795,-5.27e-05,0.000139104,0.000344041,25.93263357,90,5,0
0.000601561,0.00013731399999999998,-0.000943133,0.000107543,-0.000189499,-0.0007833650000000001,-0.00014744699999999996,0.000178716,0.000257712,0.000554865,39.51056516,70,7,2
-0.000184116,9.42e-05,0.000392928,0.000107,-0.00017147400000000002,0.000483252,0.000204513,-7.120000000000001e-05,0.000191121,0.000469659,34.06736643,50,8,0
-0.000137047,6.86e-05,0.00028828400000000003,7.929999999999999e-05,-0.000126454,0.00035598300000000004,0.000150051,-5.3799999999999986e-05,0.000139552,0.000345333,25.93263357,57,8,0
-0.000210902,0.000108561,0.000453295,0.000124599,-0.0001951,0.0005551730000000001,0.00023516400000000005,-0.000129725,0.000219153,0.000538926,38.66025404,49,1,0
-0.000208662,0.00010809,0.000443494,0.00012531631999999999,-0.000194902,0.000550554,0.000233274,-8.162600000000001e-05,0.000218262,0.0005386777,38.66025404,71,3,0
-0.000120155,6.2379e-05,0.000252082,7.205699999999999e-05,-0.000117615,0.000317579,0.000134472,-4.791e-05,0.00012847190000000002,0.000318208,24.12214748,74,3,0
-0.00013120099999999998,0.0001224,0.000177092,0.000107644,-0.000174108,0.000389544,0.000137942,-1.1600000000000004e-05,0.00021532900000000002,0.0004971210000000001,35.87785252,48,8,0
-0.000147664,9.998999999999997e-05,0.000299604,0.000106558,-0.000169029,0.000427994,0.00017571799999999995,-5.28e-05,0.000193587,0.000469223,34.06736643,60,3,0
-0.00021525,0.000112223,0.000463389,0.00012791,-0.00019982,0.000568092,0.000240044,-8.45e-05,0.000224009,0.000551814,39.51056516,20,2,0
-9.5844e-05,6.297e-05,0.000180184,6.507000000000001e-05,-0.000107801,0.000267297,0.000106431,-5.8099999999999996e-05,0.000121786,0.000294655,22.56855175,49,1,0
